FIPS,Data
54105,n/a
54105,38936
54107,49125
54107,47487
54107,45537
54109,35321
54109,40948
54109,37644
55001,49306
55001,44939
55001,44003
55003,46679
55003,42940
55003,41505
55005,55013
55005,47999
55005,49257
55007,49280
55007,48647
55007,50110
55009,68550
55009,59212
55009,56775
55011,54903
55011,51043
55011,54753
55013,50502
55013,44647
55013,45891
55015,77585
55015,69502
55015,70662
55017,58439
55017,54840
55017,55240
55019,51031
55019,48198
55019,49131
55021,66509
55021,62995
55021,63293
55023,50379
55023,44490
55023,47331
55025,72647
55025,68188
55025,67631
55027,66695
55027,59233
55027,56038
55029,57283
55029,53829
55029,56494
55031,51989
55031,48592
55031,50730
55033,57195
55033,54506
55033,54605
55035,57882
55035,51655
55035,52178
55037,51287
55037,45271
55037,47827
55039,67268
55039,58081
55039,57798
55041,47262
55041,42395
55041,43356
55043,53527
55043,49450
55043,50522
55045,63799
55045,59815
55045,60609
55047,58241
55047,53659
55047,50276
55049,62751
55049,61673
55049,60017
55051,43657
55051,40131
55051,39855
55053,54630
55053,48664
55053,51108
55055,69220
55055,61709
55055,59215
55057,52150
55057,51450
55057,48817
55059,69322
55059,61327
55059,57269
55061,64679
55061,61014
55061,60320
55063,58256
55063,55579
55063,54127
55065,54932
55065,54211
55065,55859
55067,48952
55067,46234
55067,44122
55069,57736
55069,52533
55069,54203
55071,63885
55071,55608
55071,51053
55073,66658
55073,60247
55073,56509
55075,52034
55075,44728
55075,44958
55077,52757
55077,50716
55077,49052
55078,43450
55078,n/a
55078,38080
55079,56231
55079,48691
55079,46784
55081,54858
55081,53331
55081,56479
55083,60808
55083,52542
55083,55762
55085,55521
55085,51668
55085,52945
55087,73223
55087,62999
55087,61523
55089,92604
55089,84499
55089,80526
55091,55506
55091,54585
55091,51470
55093,73131
55093,67807
55093,66772
55095,60781
55095,56117
55095,53551
55097,64182
55097,57976
55097,54620
55099,52023
55099,46225
55099,45680
55101,70929
55101,60679
55101,58334
55103,50177
55103,49463
55103,48234
55105,67178
55105,56016
55105,53410
55107,46260
55107,43212
55107,41930
55109,81070
55109,75993
55109,77768
55111,61900
55111,56775
55111,54447
55113,47652
55113,41791
55113,43565
55115,56185
55115,51650
55115,51751
55117,68240
55117,57606
55117,56114
55119,56824
55119,50126
55119,49821
55121,55920
55121,52485
55121,54009
55123,48967
55123,49161
55123,49996
55125,49824
55125,46906
55125,42720
55127,68295
55127,61391
55127,58401
55129,49761
55129,46918
55129,46592
55131,84174
55131,72599
55131,73021
55133,92743
55133,84576
55133,81140
55135,60378
55135,52816
55135,54071
55137,54608
55137,47931
55137,48412
55139,65595
55139,57433
55139,55128
55141,61389
55141,53186
55141,51603
56001,42491
56001,48325
56001,45816
56003,48235
56003,54387
56003,51716
56005,73109
56005,86279
56005,80178
56007,53220
56007,63733
56007,57644
56009,58449
56009,61518
56009,62776
56011,52543
56011,56212
56011,66944
56013,47970
56013,52276
56013,55013
56015,47565
56015,47987
56015,48422
56017,44111
56017,n/a
56017,48403
56019,50198
56019,51421
56019,52415
56021,58455
56021,59518
56021,62879
56023,60207
56023,65117
56023,63756
56025,54045
56025,57390
56025,59400
56027,43835
56027,n/a
56027,36793
56029,52879
56029,52547
56029,60828
56031,49982
56031,48389
56031,47380
56033,50974
56033,54241
56033,56455
56035,57624
56035,n/a
56035,84911
56037,68683
56037,78676
56037,71083
56039,80604
56039,79176
56039,80049
56041,65742
56041,65739
56041,54672
56043,51572
56043,54509
56043,51362
56045,47742
56045,60677
56045,59605
